Customer_ID,Gender,Married,Age,Income,Loan_Amount,Loan_Term,Credit_Score,Defaulted
5138,Male,Yes,24.0,54004.0,116704.0,120,776.0,No
4528,Female,Yes,53.0,46629.0,167763.0,60,711.0,Yes
4811,Male,Yes,15.0,63704.0,182922.0,36,656.0,Yes
4409,Male,Yes,10.0,46104.0,168903.0,120,707.0,No
1406,Female,Yes,44.0,69659.0,178364.0,84,644.0,Yes
3496,Female,Yes,46.0,63829.0,145560.0,84,678.0,Yes
2004,Male,No,36.0,40485.0,208142.0,120,762.0,No
1890,Male,Yes,36.0,70285.0,175751.0,120,744.0,No
3554,Male,No,100.0,53235.0,161388.0,36,633.0,No
3918,Female,Yes,33.0,54732.0,143744.0,84,757.0,No
4647,Male,Yes,37.0,35414.0,152084.0,84,734.0,No
3457,Male,Yes,33.0,60520.0,193766.0,12,736.0,Yes
1303,Female,Yes,32.0,36554.0,128176.0,36,711.0,No
4684,Female,Yes,34.0,57257.0,122339.0,84,684.0,Yes
3920,Male,Yes,32.0,53765.0,167888.0,84,708.0,No
1664,Male,Yes,40.0,61355.0,163654.0,120,796.0,Yes
2177,Female,Yes,25.0,53026.0,137076.0,84,612.0,Yes
2947,Female,Yes,27.0,49390.0,167387.0,60,686.0,No
4401,Female,No,100.0,49731.0,131167.0,60,664.0,No
3132,Female,No,21.0,57528.0,149114.0,60,708.0,No
4319,Female,No,27.0,46237.0,202320.0,36,644.0,No
1961,Male,Yes,33.0,41341.0,160694.0,84,747.0,Yes
3009,Male,No,37.0,82577.0,219361.0,36,789.0,No
3149,Male,Yes,27.0,53405.0,153338.0,60,659.0,No
3465,Male,No,41.0,23600.0,135350.0,60,630.0,No
3879,Female,No,44.0,44610.0,151865.0,60,698.0,No
1304,Female,No,46.0,43269.0,169145.0,84,624.0,No
5084,Male,No,38.0,41146.0,127418.0,60,742.0,Yes
5095,Male,Yes,46.0,38767.0,151042.0,36,688.0,No
1916,Female,No,19.0,38504.0,207878.0,84,683.0,No
3763,Male,Yes,26.0,55873.0,118311.0,12,710.0,Yes
2624,Female,Yes,44.0,40834.0,126575.0,84,694.0,No
3844,Female,No,35.0,44581.0,121347.0,36,773.0,Yes
1821,Female,Yes,31.0,55822.0,103998.0,120,740.0,No
3450,Male,Yes,36.0,73837.0,118716.0,84,673.0,No
2354,Female,No,26.0,50668.0,120220.0,60,709.0,No
4653,Male,No,34.0,64448.0,121811.0,120,591.0,Yes
4873,Female,No,56.0,61359.0,167541.0,120,656.0,Yes
2000,Female,No,30.0,43515.0,154781.0,36,648.0,No
1018,Female,No,50.0,51319.0,178091.0,120,696.0,No
2637,Male,No,47.0,53482.0,163982.0,84,781.0,No
2667,Male,No,43.0,503330.0,186783.0,60,703.0,No
1493,Female,No,15.0,72470.0,167630.0,120,652.0,Yes
4052,Female,Yes,32.0,69336.0,155003.0,60,716.0,No
4347,Male,Yes,28.0,29945.0,151142.0,36,708.0,No
1687,Male,Yes,34.0,68552.0,170698.0,84,732.0,No
3770,Male,No,34.0,51822.0,159274.0,36,733.0,No
2608,Female,No,40.0,60224.0,191132.0,84,704.0,No
4022,Female,Yes,41.0,66462.0,162902.0,60,730.0,Yes
3526,Male,Yes,38.0,51852.0,136052.0,12,702.0,No
2009,Female,Yes,24.0,34760.0,148448.0,36,710.0,No
4849,Male,No,,503330.0,,84,,Yes
2327,Male,No,36.0,60793.0,135432.0,84,709.0,No
2677,Male,No,41.0,22875.0,155030.0,120,734.0,No
2999,Male,No,36.0,46255.0,132392.0,120,616.0,No
2310,Male,No,38.0,63254.0,154012.0,60,648.0,No
2987,Female,No,31.0,69840.0,105332.0,84,651.0,No
3716,Female,Yes,18.0,64330.0,100436.0,60,711.0,Yes
1344,Male,Yes,36.0,7249.0,149631.0,120,659.0,No
4926,Male,No,41.0,49707.0,155942.0,84,638.0,No
1986,Female,Yes,30.0,87581.0,144480.0,12,700.0,No
3855,Male,Yes,39.0,76472.0,92650.0,12,740.0,No
4335,Male,Yes,37.0,40537.0,161823.0,120,651.0,No
4182,Male,No,44.0,70669.0,171657.0,12,657.0,No
3288,Male,Yes,32.0,84584.0,217062.0,120,708.0,No
2142,Female,Yes,23.0,44660.0,171552.0,84,732.0,No
2198,Male,Yes,29.0,32482.0,202241.0,60,677.0,No
1085,Male,No,30.0,53820.0,105267.0,84,765.0,No
2518,Female,Yes,40.0,57337.0,161410.0,84,690.0,Yes
4098,Female,Yes,,,,36,,No
2381,Female,Yes,33.0,80684.0,169113.0,120,723.0,No
3282,Female,No,39.0,49227.0,162499.0,36,663.0,No
2014,Male,No,51.0,65155.0,151487.0,120,744.0,Yes
1128,Female,Yes,36.0,43361.0,173038.0,84,680.0,Yes
2364,Female,No,43.0,58498.0,180597.0,84,619.0,No
3653,Male,Yes,,,,60,,Yes
3312,Male,No,38.0,24679.0,139710.0,12,692.0,No
1891,Male,No,28.0,14527.0,160955.0,12,701.0,No
4980,Female,Yes,36.0,503330.0,141372.0,60,684.0,No
2359,Male,Yes,24.0,45489.0,163805.0,36,675.0,No
1307,Female,No,38.0,62800.0,165859.0,36,728.0,Yes
2661,Male,No,21.0,44337.0,162379.0,36,691.0,No
3913,Female,No,38.0,42470.0,184051.0,60,678.0,No
2317,Female,No,29.0,40908.0,132822.0,60,665.0,Yes
4317,Female,No,39.0,54268.0,100089.0,36,668.0,No
4976,Male,No,5.0,37792.0,173511.0,12,658.0,No
2208,Male,Yes,39.0,54162.0,134409.0,36,612.0,No
4646,Female,Yes,46.0,69875.0,101609.0,120,704.0,No
4298,Female,Yes,22.0,48497.0,177744.0,120,664.0,Yes
3266,Female,Yes,54.0,43134.0,189451.0,60,612.0,Yes
2239,Male,No,25.0,44367.0,113263.0,12,615.0,Yes
1275,Female,Yes,31.0,66916.0,201369.0,120,770.0,Yes
1489,Male,No,36.0,60720.0,164445.0,60,659.0,No
4570,Male,No,36.0,69850.0,112345.0,36,757.0,No
2229,Male,No,29.0,63272.0,188257.0,36,666.0,No
4744,Male,Yes,54.0,43105.0,128533.0,120,717.0,No
4000,Female,No,46.0,52482.0,131412.0,60,682.0,No
3355,Male,No,48.0,45327.0,122500.0,60,706.0,No
4125,Female,No,40.0,49580.0,174176.0,60,747.0,Yes
2058,Female,Yes,24.0,56155.0,171037.0,12,738.0,No
3166,Female,No,54.0,44036.0,115360.0,12,670.0,No
1281,Female,No,46.0,67903.0,114564.0,36,649.0,No
3653,Male,Yes,,,,60,,Yes
2316,Female,Yes,19.0,44257.0,165302.0,12,794.0,No
1968,Female,No,46.0,78690.0,170626.0,60,783.0,No
3902,Male,Yes,,,,12,,No
3341,Male,No,26.0,58875.0,178311.0,120,716.0,No
4934,Male,No,15.0,64416.0,77107.0,12,750.0,No
1619,Male,Yes,42.0,77488.0,170120.0,12,695.0,Yes
4259,Male,Yes,30.0,70230.0,141265.0,36,701.0,No
2742,Female,Yes,42.0,37461.0,124227.0,36,667.0,No
4707,Female,Yes,18.0,45957.0,140500.0,84,632.0,No
4663,Male,No,45.0,64001.0,184484.0,120,719.0,No
2847,Female,Yes,14.0,71206.0,155112.0,12,637.0,No
2579,Male,Yes,33.0,69218.0,171767.0,12,646.0,No
2655,Male,No,49.0,55133.0,145314.0,12,697.0,Yes
3212,Female,Yes,,,,120,,No
3020,Male,Yes,27.0,62302.0,180643.0,36,610.0,Yes
2956,Female,No,47.0,56185.0,203493.0,12,789.0,No
2307,Female,Yes,52.0,70140.0,180388.0,36,757.0,No
3003,Female,Yes,32.0,67857.0,174627.0,36,678.0,No
1575,Female,No,43.0,42185.0,131623.0,12,774.0,No
2706,Male,Yes,34.0,54295.0,122646.0,84,697.0,No
3778,Male,No,33.0,36804.0,128699.0,60,766.0,No
3580,Female,No,39.0,48295.0,152024.0,120,720.0,No
3328,Male,Yes,,,,120,,No
1861,Male,No,39.0,46912.0,116634.0,36,669.0,No
2801,Male,Yes,40.0,26952.0,104546.0,84,629.0,No
2628,Male,No,35.0,53733.0,133189.0,120,621.0,No
2993,Male,No,26.0,60907.0,160558.0,12,680.0,No
1269,Male,Yes,22.0,89102.0,140971.0,120,751.0,No
1629,Male,Yes,11.0,43023.0,173045.0,120,716.0,No
1300,Male,Yes,41.0,51763.0,150569.0,12,704.0,Yes
5064,Male,No,40.0,503330.0,120749.0,120,639.0,No
2447,Female,No,41.0,47906.0,139001.0,120,662.0,Yes
2472,Male,Yes,42.0,39824.0,124841.0,12,660.0,No
3046,Female,Yes,34.0,45243.0,207024.0,60,733.0,Yes
4629,Female,Yes,44.0,70191.0,195339.0,12,771.0,No
3793,Male,Yes,26.0,55792.0,132349.0,12,732.0,Yes
3113,Male,Yes,34.0,86023.0,140799.0,60,697.0,Yes
4329,Female,No,28.0,58873.0,124598.0,12,669.0,Yes
4159,Male,Yes,11.0,36197.0,179537.0,12,644.0,No
4929,Female,No,28.0,56410.0,173360.0,60,766.0,No
4812,Female,No,35.0,52003.0,146906.0,12,624.0,No
3008,Male,Yes,45.0,64306.0,136399.0,120,677.0,Yes
1734,Female,No,,,,12,,Yes
1503,Female,Yes,33.0,38896.0,147829.0,12,758.0,No
4223,Male,Yes,41.0,34995.0,149936.0,36,757.0,No
4363,Female,No,26.0,64756.0,181250.0,120,723.0,Yes
1380,Female,Yes,43.0,20968.0,169852.0,84,696.0,No
4160,Female,Yes,16.0,27842.0,168423.0,84,675.0,No
2525,Male,No,28.0,49887.0,157678.0,120,739.0,Yes
4364,Female,Yes,28.0,29919.0,96111.0,120,780.0,No
1374,Male,Yes,47.0,58767.0,187078.0,84,713.0,No
3417,Female,No,35.0,37309.0,171732.0,36,765.0,No
4534,Female,No,60.0,47201.0,144769.0,36,671.0,No
1939,Female,No,24.0,40627.0,161463.0,120,712.0,No
3854,Female,No,33.0,29458.0,130556.0,84,746.0,No
4113,Female,Yes,50.0,39289.0,196730.0,120,758.0,No
3147,Male,Yes,41.0,54220.0,196243.0,120,763.0,No
3834,Male,Yes,20.0,61717.0,166981.0,120,673.0,No
3068,Female,No,25.0,27011.0,140455.0,120,684.0,No
1529,Female,Yes,21.0,64188.0,177615.0,12,689.0,No
3769,Male,Yes,36.0,53499.0,160561.0,12,722.0,No
1636,Male,No,40.0,57008.0,130570.0,12,660.0,No
2269,Female,Yes,42.0,32530.0,173718.0,120,669.0,No
1185,Male,Yes,31.0,62760.0,181115.0,12,688.0,No
3835,Male,No,37.0,46769.0,135495.0,60,688.0,No
3527,Male,Yes,23.0,46749.0,144580.0,12,635.0,Yes
4725,Female,Yes,,,,36,,No
2797,Female,No,60.0,35704.0,135806.0,84,755.0,No
2441,Female,No,37.0,65761.0,173528.0,12,661.0,No
2535,Female,Yes,39.0,63451.0,102927.0,60,681.0,No
2273,Male,No,44.0,45513.0,106206.0,60,637.0,No
1607,Female,Yes,37.0,32296.0,174700.0,12,671.0,No
2712,Male,Yes,24.0,42626.0,120088.0,120,700.0,No
3199,Male,No,37.0,45034.0,91472.0,60,674.0,No
1955,Male,Yes,44.0,41510.0,101330.0,12,733.0,No
3886,Female,No,,,,84,,No
4540,Female,Yes,35.0,62396.0,131795.0,84,732.0,No
1403,Male,No,58.0,43141.0,164459.0,36,664.0,No
3071,Male,No,35.0,26384.0,182947.0,84,691.0,No
4797,Female,No,36.0,33903.0,200576.0,60,750.0,No
2977,Male,Yes,39.0,49324.0,129340.0,120,735.0,Yes
1158,Male,Yes,35.0,55014.0,162254.0,36,780.0,No
2748,Male,No,31.0,59166.0,170915.0,120,704.0,Yes
3629,Male,No,19.0,37622.0,158694.0,36,640.0,No
1902,Female,Yes,53.0,49028.0,200277.0,84,647.0,No
1352,Male,Yes,42.0,62902.0,160401.0,84,699.0,Yes
2230,Male,Yes,38.0,80768.0,114424.0,120,651.0,No
4944,Male,Yes,29.0,38872.0,151514.0,60,703.0,Yes
3140,Female,No,44.0,56304.0,145461.0,84,721.0,Yes
1444,Female,No,37.0,51369.0,130215.0,36,650.0,No
2041,Female,No,,,,12,,No
1754,Female,Yes,23.0,38739.0,195786.0,84,718.0,No
2737,Male,No,38.0,75158.0,154214.0,12,648.0,Yes
3727,Male,Yes,,,,84,,Yes
1311,Male,No,25.0,67483.0,164738.0,60,715.0,No
1548,Female,Yes,34.0,27454.0,183361.0,60,722.0,No
4813,Male,No,41.0,60134.0,134429.0,60,771.0,No
4270,Male,No,50.0,73705.0,100381.0,36,717.0,Yes
1306,Female,Yes,21.0,58984.0,132110.0,120,751.0,Yes
3335,Female,Yes,44.0,60284.0,121186.0,12,640.0,No
1694,Female,Yes,30.0,33834.0,124909.0,60,724.0,No
3356,Female,Yes,59.0,50879.0,146659.0,84,638.0,No
2927,Male,Yes,26.0,46233.0,138017.0,84,743.0,No
5141,Female,Yes,24.0,39649.0,159703.0,60,845.0,Yes
1749,Female,Yes,38.0,48704.0,145144.0,60,672.0,No
3408,Male,Yes,27.0,24216.0,177033.0,36,734.0,No
2266,Male,No,37.0,38979.0,111557.0,120,664.0,No
3436,Female,No,34.0,63017.0,144550.0,36,789.0,No
3699,Female,No,45.0,48318.0,134538.0,120,672.0,No
4554,Female,Yes,,,,120,,No
1970,Female,No,27.0,79755.0,123192.0,60,703.0,No
1013,Male,Yes,29.0,43949.0,190683.0,120,731.0,No
1873,Male,Yes,27.0,55555.0,158115.0,84,775.0,No
1808,Female,No,44.0,77114.0,121500.0,60,737.0,No
1514,Female,No,46.0,25623.0,179007.0,12,733.0,No
4618,Male,No,37.0,55438.0,195478.0,36,603.0,Yes
1409,Female,Yes,17.0,69338.0,140808.0,60,686.0,No
3530,Female,No,42.0,37575.0,170653.0,120,740.0,Yes
4389,Female,Yes,21.0,58230.0,104487.0,12,720.0,No
1207,Female,No,10.0,71572.0,159271.0,120,756.0,No
4836,Male,No,41.0,29881.0,97277.0,120,704.0,Yes
1458,Male,Yes,27.0,40178.0,88922.0,84,702.0,Yes
4370,Female,Yes,35.0,62985.0,77539.0,84,718.0,No
3722,Female,Yes,43.0,67422.0,157390.0,12,770.0,No
4285,Female,Yes,52.0,68342.0,145386.0,60,733.0,No
3781,Female,Yes,42.0,45930.0,83751.0,120,730.0,No
3989,Female,No,46.0,51120.0,172888.0,84,759.0,No
2883,Male,No,31.0,42873.0,172000.0,12,659.0,No
2713,Male,Yes,30.0,40594.0,118282.0,12,724.0,No
3932,Male,No,40.0,61603.0,180860.0,84,654.0,No
3985,Female,Yes,29.0,52032.0,106638.0,120,737.0,No
1552,Male,Yes,38.0,67466.0,131858.0,120,678.0,No
2439,Male,No,30.0,41803.0,189196.0,12,740.0,Yes
3270,Male,Yes,46.0,26786.0,162809.0,12,789.0,No
5109,Male,No,45.0,35432.0,108541.0,36,651.0,No
2925,Male,Yes,43.0,48439.0,153218.0,120,749.0,Yes
1634,Female,Yes,32.0,53956.0,130298.0,84,636.0,No
5131,Male,Yes,50.0,60766.0,175832.0,120,674.0,No
1316,Male,No,40.0,47095.0,162938.0,12,792.0,No
5155,Female,Yes,41.0,24749.0,165710.0,36,775.0,No
3591,Female,Yes,,,,84,,No
2328,Female,No,32.0,48946.0,202137.0,60,648.0,No
1427,Female,No,40.0,54320.0,116737.0,12,763.0,No
4477,Male,No,30.0,61681.0,84564.0,120,674.0,No
1105,Female,No,29.0,55909.0,169869.0,12,690.0,No
1142,Female,No,45.0,72799.0,142880.0,120,739.0,No
3169,Female,No,35.0,38365.0,209175.0,36,696.0,Yes
3471,Female,No,40.0,44109.0,164087.0,60,656.0,Yes
4100,Male,No,,,,12,,No
3241,Male,No,20.0,65700.0,157595.0,36,772.0,No
3533,Female,No,25.0,53145.0,142110.0,36,731.0,Yes
3163,Female,Yes,34.0,73841.0,150617.0,84,598.0,No
2949,Male,No,39.0,53883.0,84190.0,120,764.0,No
5020,Female,Yes,37.0,64570.0,197194.0,84,640.0,No
3272,Male,Yes,28.0,52894.0,153310.0,120,725.0,No
1001,Female,No,39.0,57028.0,99860.0,84,659.0,No
3468,Male,No,39.0,57889.0,144442.0,120,711.0,No
2421,Male,No,,,,12,,No
2951,Male,No,26.0,31256.0,134536.0,84,747.0,Yes
4405,Male,No,43.0,45714.0,212965.0,120,683.0,Yes
4718,Female,Yes,40.0,52889.0,126931.0,84,745.0,No
3591,Female,Yes,,,,84,,No
2109,Male,Yes,44.0,67857.0,169268.0,60,653.0,No
3741,Female,No,50.0,29724.0,84106.0,36,685.0,Yes
1591,Female,Yes,31.0,20287.0,129572.0,12,700.0,Yes
2695,Female,Yes,33.0,63298.0,163784.0,60,733.0,No
2576,Male,No,26.0,60458.0,201226.0,36,713.0,No
4531,Female,No,39.0,62891.0,116937.0,12,711.0,No
1213,Male,No,55.0,25762.0,159037.0,120,718.0,No
1778,Female,No,33.0,62074.0,117314.0,84,715.0,Yes
4228,Male,No,17.0,37604.0,127548.0,120,679.0,No
3789,Female,Yes,,,,36,,No
3043,Male,No,25.0,61009.0,105385.0,36,654.0,No
4727,Female,No,30.0,67067.0,138387.0,36,743.0,Yes
3606,Female,Yes,47.0,87547.0,116418.0,84,766.0,Yes
3830,Female,No,40.0,59261.0,185486.0,60,719.0,Yes
2567,Female,Yes,48.0,74085.0,152399.0,84,754.0,No
4910,Female,No,34.0,32697.0,144189.0,84,604.0,No
5013,Male,No,39.0,55909.0,77941.0,60,641.0,No
3665,Male,Yes,39.0,66775.0,175593.0,84,718.0,Yes
5088,Female,Yes,33.0,33404.0,169263.0,36,790.0,No
2343,Male,No,25.0,51988.0,117445.0,60,646.0,No
3013,Female,Yes,37.0,56626.0,161705.0,60,665.0,Yes
1273,Female,No,25.0,40432.0,176677.0,12,686.0,No
1071,Female,No,29.0,37657.0,156949.0,120,610.0,Yes
2087,Female,Yes,45.0,38567.0,119534.0,12,737.0,No
1394,Male,Yes,39.0,61592.0,153336.0,36,687.0,No
1583,Female,No,42.0,67438.0,130912.0,84,748.0,No
2367,Female,No,29.0,44431.0,138868.0,120,659.0,No
3439,Male,No,,,,36,,No
4024,Male,No,36.0,22714.0,113496.0,120,695.0,No
4046,Female,No,43.0,43423.0,129165.0,84,695.0,No
5115,Male,Yes,19.0,77102.0,140752.0,12,730.0,No
3957,Male,Yes,42.0,51391.0,129751.0,60,737.0,No
3627,Female,Yes,42.0,61293.0,185542.0,120,791.0,No
2763,Male,No,45.0,55964.0,120114.0,84,740.0,No
4406,Female,No,40.0,74379.0,119097.0,36,766.0,No
2259,Male,Yes,29.0,59853.0,156946.0,12,693.0,No
3253,Female,No,41.0,50953.0,172086.0,36,686.0,No
1526,Male,Yes,28.0,46964.0,117400.0,12,662.0,Yes
1377,Male,Yes,43.0,65899.0,110680.0,60,805.0,No
2559,Male,No,37.0,72352.0,152772.0,84,815.0,Yes
3836,Female,No,53.0,52116.0,125461.0,60,644.0,Yes
2963,Female,Yes,22.0,73861.0,152560.0,84,834.0,No
5042,Male,No,38.0,56339.0,147535.0,12,638.0,Yes
1348,Female,No,38.0,28755.0,131879.0,12,671.0,No
4614,Female,Yes,34.0,39481.0,151195.0,120,824.0,No
3246,Male,Yes,24.0,28708.0,129978.0,12,711.0,No
4114,Female,No,48.0,63963.0,183036.0,12,680.0,No
2709,Female,Yes,19.0,27053.0,141691.0,84,731.0,No
2050,Female,No,29.0,14682.0,155503.0,84,676.0,Yes
1590,Male,Yes,51.0,32638.0,124840.0,12,663.0,No
1519,Female,No,20.0,61780.0,147825.0,60,774.0,Yes
4649,Male,No,31.0,85394.0,178988.0,120,724.0,Yes
1096,Female,No,,,,120,,No
3477,Female,Yes,9.0,52871.0,155612.0,36,629.0,No
2083,Female,No,25.0,65721.0,130990.0,84,773.0,Yes
3668,Male,No,54.0,61051.0,199891.0,12,664.0,No
5106,Female,Yes,30.0,45283.0,145885.0,120,705.0,No
2294,Female,Yes,41.0,57308.0,169487.0,12,691.0,No
2809,Female,No,34.0,25778.0,138816.0,120,657.0,Yes
1791,Female,Yes,37.0,61971.0,185105.0,60,763.0,No
1792,Male,No,32.0,28637.0,149848.0,120,741.0,No
4165,Male,Yes,,,,12,,Yes
2980,Male,No,48.0,36107.0,124440.0,12,725.0,No
3893,Male,No,36.0,38749.0,121995.0,120,680.0,No
3512,Female,No,33.0,53682.0,204132.0,36,780.0,No
2530,Female,Yes,46.0,45477.0,149912.0,36,777.0,No
2410,Female,No,34.0,33222.0,160492.0,120,665.0,Yes
5180,Male,Yes,24.0,42452.0,126598.0,60,644.0,No
4585,Male,Yes,20.0,47019.0,155094.0,12,668.0,No
1083,Female,No,49.0,34211.0,127191.0,12,701.0,Yes
4550,Male,Yes,34.0,69065.0,159219.0,84,706.0,No
3350,Female,Yes,30.0,51733.0,148426.0,12,657.0,No
1020,Female,Yes,48.0,42065.0,126814.0,36,683.0,No
3542,Male,No,12.0,46661.0,175232.0,12,758.0,Yes
2562,Female,Yes,21.0,44963.0,140722.0,36,745.0,Yes
1973,Male,No,36.0,35230.0,145794.0,36,708.0,No
2710,Male,Yes,57.0,27586.0,180743.0,12,740.0,Yes
4193,Male,No,39.0,36592.0,173787.0,12,744.0,Yes
2098,Female,Yes,24.0,53280.0,155113.0,12,804.0,No
4109,Female,No,36.0,70291.0,164457.0,12,711.0,No
1886,Male,No,37.0,53507.0,187564.0,36,733.0,Yes
4746,Female,Yes,,,,84,,Yes
4786,Male,Yes,,,,36,,No
4759,Male,Yes,,,,36,,No
4814,Male,No,36.0,38048.0,123270.0,120,629.0,Yes
1737,Male,Yes,36.0,34158.0,192271.0,120,693.0,Yes
2453,Male,No,32.0,54448.0,98779.0,36,662.0,No
4699,Male,Yes,42.0,58662.0,155869.0,36,718.0,Yes
4995,Female,Yes,25.0,65922.0,109269.0,12,698.0,No
3506,Male,No,35.0,73172.0,173959.0,120,735.0,No
3126,Male,No,28.0,24482.0,195625.0,120,713.0,No
1906,Female,Yes,11.0,54309.0,135495.0,120,703.0,No
3715,Male,Yes,29.0,37711.0,181313.0,60,711.0,No
4320,Female,No,27.0,74680.0,120118.0,120,686.0,No
3507,Female,Yes,37.0,59061.0,177658.0,120,681.0,No
3428,Male,Yes,35.0,80332.0,172918.0,120,676.0,No
1947,Female,Yes,32.0,17569.0,148346.0,36,693.0,No
3825,Female,No,44.0,33090.0,112083.0,36,711.0,No
4986,Female,No,28.0,58304.0,159544.0,60,671.0,No
1715,Female,No,43.0,61026.0,141806.0,12,699.0,No
3998,Female,No,22.0,48573.0,197686.0,60,699.0,Yes
1686,Female,Yes,26.0,-7549.0,172711.0,84,737.0,No
4864,Female,No,30.0,58774.0,153228.0,60,711.0,Yes
3353,Female,Yes,42.0,51747.0,121680.0,84,658.0,No
3257,Female,Yes,29.0,54256.0,172105.0,36,715.0,Yes
4574,Male,No,28.0,5796.0,200992.0,60,735.0,No
1021,Male,No,21.0,33863.0,146580.0,36,735.0,Yes
1885,Male,Yes,40.0,49434.0,163270.0,84,691.0,No
5060,Female,Yes,39.0,41132.0,189188.0,36,795.0,No
1917,Female,Yes,48.0,48818.0,146916.0,36,714.0,No
4433,Male,No,40.0,61898.0,154829.0,84,714.0,No
4749,Female,No,36.0,29490.0,167552.0,120,726.0,Yes
3850,Female,Yes,50.0,35826.0,115542.0,84,768.0,No
2265,Male,No,43.0,47427.0,123645.0,36,685.0,No
1483,Female,No,37.0,37473.0,155217.0,120,671.0,Yes
4383,Male,Yes,46.0,39683.0,172625.0,84,698.0,No
4915,Female,Yes,41.0,58455.0,162959.0,36,641.0,No
1277,Female,No,41.0,38098.0,106466.0,84,701.0,No
1988,Female,Yes,25.0,78427.0,119759.0,84,702.0,Yes
3084,Male,No,16.0,58546.0,194497.0,36,660.0,Yes
2245,Female,No,41.0,71925.0,111861.0,36,650.0,No
3382,Female,No,31.0,43348.0,170603.0,12,714.0,No
1571,Male,No,40.0,53527.0,168203.0,60,717.0,No
2435,Female,Yes,35.0,58397.0,136265.0,36,671.0,Yes
1993,Female,No,42.0,37427.0,110003.0,36,721.0,No
3566,Female,Yes,10.0,77729.0,102470.0,60,661.0,No
3562,Female,No,18.0,40147.0,168201.0,84,690.0,No
1585,Male,Yes,38.0,52497.0,169321.0,12,680.0,Yes
3829,Male,No,41.0,35478.0,156341.0,120,740.0,No
3514,Male,No,36.0,24430.0,138879.0,120,695.0,Yes
2349,Male,No,30.0,25142.0,184504.0,12,628.0,No
2007,Male,Yes,33.0,53029.0,143614.0,84,667.0,No
1674,Female,No,54.0,60235.0,133603.0,60,616.0,No
3412,Female,No,12.0,37484.0,154409.0,36,707.0,No
1447,Female,Yes,34.0,74556.0,171154.0,36,658.0,No
3582,Female,No,,,,60,,No
4388,Male,No,12.0,27283.0,177520.0,12,657.0,Yes
3064,Male,Yes,41.0,33769.0,130898.0,12,707.0,No
4580,Male,No,27.0,41040.0,85680.0,36,684.0,No
3828,Male,No,34.0,40230.0,151166.0,60,743.0,No
2690,Female,No,100.0,33186.0,123449.0,120,657.0,Yes
4737,Male,No,38.0,48446.0,162664.0,120,693.0,No
2247,Female,Yes,52.0,30571.0,181349.0,84,676.0,No
2985,Female,Yes,37.0,74977.0,163036.0,36,776.0,No
1294,Female,No,21.0,74588.0,138958.0,12,786.0,No
2547,Male,No,26.0,50563.0,147513.0,120,722.0,No
3012,Female,Yes,29.0,32165.0,166862.0,12,702.0,No
1588,Female,No,51.0,42791.0,188854.0,120,611.0,No
3403,Male,Yes,32.0,41918.0,198056.0,60,815.0,No
3129,Female,Yes,29.0,50955.0,150543.0,120,723.0,No
4462,Female,Yes,43.0,61287.0,153777.0,36,700.0,No
4315,Male,Yes,,,,60,,No
1425,Male,No,21.0,45730.0,179701.0,120,743.0,Yes
2054,Male,No,28.0,56687.0,142697.0,12,823.0,No
4766,Female,No,38.0,82029.0,140454.0,84,755.0,Yes
1556,Female,No,21.0,64212.0,89369.0,12,647.0,No
4933,Female,Yes,35.0,62383.0,135544.0,84,704.0,No
3916,Male,Yes,37.0,43662.0,128996.0,84,681.0,Yes
5011,Male,Yes,42.0,55043.0,124521.0,84,712.0,Yes
4642,Male,No,35.0,43957.0,125284.0,120,752.0,Yes
5008,Female,Yes,30.0,31658.0,118509.0,120,638.0,Yes
4053,Female,Yes,11.0,59846.0,209556.0,36,749.0,No
2193,Female,Yes,37.0,56137.0,113617.0,60,703.0,No
2716,Female,Yes,22.0,49208.0,130263.0,12,684.0,No
4064,Female,Yes,44.0,55829.0,146300.0,84,716.0,Yes
5082,Male,No,48.0,25447.0,140564.0,84,714.0,No
3400,Male,Yes,38.0,59815.0,73499.0,120,637.0,Yes
3139,Female,No,23.0,72776.0,129709.0,60,727.0,Yes
3383,Female,No,27.0,45945.0,177582.0,60,704.0,Yes
3780,Male,No,35.0,51546.0,175176.0,12,701.0,No
2285,Female,Yes,48.0,67815.0,113070.0,12,698.0,No
4817,Female,No,33.0,55131.0,181903.0,36,710.0,Yes
3846,Female,No,36.0,51310.0,189636.0,36,748.0,Yes
4613,Male,Yes,23.0,33710.0,104944.0,120,661.0,No
3087,Male,Yes,31.0,69030.0,97927.0,60,658.0,No
2889,Male,No,42.0,46890.0,190430.0,12,696.0,No
2591,Male,Yes,44.0,44852.0,133956.0,120,675.0,No
4994,Female,No,24.0,67775.0,113273.0,36,687.0,Yes
3162,Male,Yes,33.0,34604.0,80584.0,36,696.0,No
3396,Female,No,35.0,53275.0,126373.0,36,763.0,No
3820,Female,No,26.0,53000.0,143074.0,36,762.0,No
3271,Male,No,27.0,53059.0,130363.0,120,716.0,No
3902,Male,Yes,,,,12,,No
2137,Female,Yes,30.0,58422.0,202683.0,84,758.0,No
3884,Female,Yes,32.0,45924.0,101471.0,60,688.0,No
1972,Male,No,30.0,56256.0,76186.0,120,630.0,No
1795,Male,Yes,37.0,46024.0,166563.0,36,689.0,No
2711,Male,No,22.0,52713.0,177268.0,84,757.0,Yes
4739,Female,No,38.0,60190.0,175049.0,84,585.0,No
